Time,GroupCount_mild_data,Mean_Energy,Temperature,Humidity,Cloud_Cover,Precipitation,Wind_Speed,Season,hour,day,GroupCount_baseline_mild,mean_Mean_Energy,normalized_nrg
2013-12-13 00:00:00,500,0.352886,19.4,83,0,0,6.9,Summer,0,Friday,180,0.360799979440444,-0.00791397944044353
2013-12-13 01:00:00,500,0.3123,19.1,85,0,0,5.4,Summer,1,Friday,180,0.314073551389438,-0.00177355138943763
2013-12-13 02:00:00,500,0.275378,18.8,86,0,0,6,Summer,2,Friday,180,0.28999925205893,-0.0146212520589296
2013-12-13 03:00:00,500,0.272028,18.6,88,0,0,5.2,Summer,3,Friday,180,0.278323448799009,-0.00629544879900856
2013-12-13 04:00:00,500,0.31254,18,91,0,0,2.9,Summer,4,Friday,180,0.293894339403483,0.0186456605965165
2013-12-13 05:00:00,500,0.340488,17.2,93,0,0,1.8,Summer,5,Friday,180,0.323804948422877,0.0166830515771227
2013-12-13 06:00:00,500,0.38108,18.4,91,0,0,0.8,Summer,6,Friday,180,0.362404518404021,0.0186754815959785
2013-12-13 07:00:00,500,0.422246,20.3,80,0,0,0.7,Summer,7,Friday,180,0.401770042040033,0.0204759579599672
2013-12-13 08:00:00,500,0.392042,21.5,75,0,0,1.1,Summer,8,Friday,180,0.415970885216216,-0.0239288852162159
2013-12-13 09:00:00,500,0.424868,22.6,71,0,0,2.9,Summer,9,Friday,180,0.434094837771135,-0.00922683777113514
2013-12-13 10:00:00,500,0.439202,23.6,68,5,0,4.7,Summer,10,Friday,180,0.455296049278239,-0.0160940492782388
2013-12-13 11:00:00,500,0.491422,24.2,66,36,0,5.7,Summer,11,Friday,180,0.482768167217282,0.0086538327827177
2013-12-13 12:00:00,500,0.529602,24.4,65,46,0,8.8,Summer,12,Friday,180,0.506492254392641,0.023109745607359
2013-12-13 13:00:00,500,0.539876,24.7,64,39,0,14.1,Summer,13,Friday,180,0.517927888670884,0.0219481113291156
2013-12-13 14:00:00,500,0.590348,24.7,65,32,0,17.5,Summer,14,Friday,180,0.534935257950785,0.055412742049215
2013-12-13 15:00:00,500,0.691098,24.4,66,64,0,19.3,Summer,15,Friday,180,0.584410833115632,0.106687166884368
2013-12-13 16:00:00,500,0.755668,23.8,69,41,0,20.2,Summer,16,Friday,180,0.637370558181057,0.118297441818943
2013-12-13 17:00:00,500,0.780269999999999,23.5,70,4,0,19.5,Summer,17,Friday,180,0.681072765257152,0.0991972347428475
2013-12-13 18:00:00,500,0.768584,22.8,75,0,0,16,Summer,18,Friday,180,0.685287586902693,0.0832964130973072
2013-12-13 19:00:00,500,0.70548,22,81,1,0,10.3,Summer,19,Friday,180,0.668090636649677,0.0373893633503226
2013-12-13 20:00:00,500,0.712678,21.4,86,5,0,6.5,Summer,20,Friday,180,0.665283492960287,0.047394507039713
2013-12-13 21:00:00,500,0.646986,21,88,8,0,4.3,Summer,21,Friday,180,0.605423301143655,0.0415626988563448
2013-12-13 22:00:00,500,0.577024,20.5,92,13,0,3.6,Summer,22,Friday,180,0.519660862626958,0.0573631373730419
2013-12-13 23:00:00,500,0.499002,20,95,49,0,1.8,Summer,23,Friday,180,0.430356878141495,0.0686451218585046
2013-12-14 00:00:00,500,0.44743,19.1,96,36,0,5.1,Summer,0,Saturday,180,0.360799979440444,0.0866300205595565
2013-12-14 01:00:00,500,0.375216,19.3,96,27,0,6.9,Summer,1,Saturday,180,0.314073551389438,0.0611424486105623
2013-12-14 02:00:00,500,0.356224,19.8,96,28,0,11.2,Summer,2,Saturday,180,0.28999925205893,0.0662247479410704
2013-12-14 03:00:00,500,0.314276,20,95,94,0,14.4,Summer,3,Saturday,180,0.278323448799009,0.0359525512009914
2013-12-14 04:00:00,500,0.308536,19.9,93,97,0,16,Summer,4,Saturday,180,0.293894339403483,0.0146416605965165
2013-12-14 05:00:00,500,0.327142,19.9,93,99,0,17.4,Summer,5,Saturday,180,0.323804948422877,0.00333705157712266
2013-12-14 06:00:00,500,0.353786,20,91,82,0,17.1,Summer,6,Saturday,180,0.362404518404021,-0.00861851840402145
2013-12-14 07:00:00,500,0.416098,20.4,87,64,0,20.2,Summer,7,Saturday,180,0.401770042040033,0.0143279579599672
2013-12-14 08:00:00,500,0.45202,20.8,84,43,0.1,21.3,Summer,8,Saturday,180,0.415970885216216,0.0360491147837841
2013-12-14 09:00:00,500,0.466122,21.1,80,52,0.2,20.9,Summer,9,Saturday,180,0.434094837771135,0.0320271622288648
2013-12-14 10:00:00,500,0.440152,21.5,77,69,0.2,20.8,Summer,10,Saturday,180,0.455296049278239,-0.0151440492782388
2013-12-14 11:00:00,500,0.48308,21.6,77,54,0.2,20,Summer,11,Saturday,180,0.482768167217282,0.00031183278271768
2013-12-14 12:00:00,500,0.491646,20.3,79,47,1.7,18.7,Summer,12,Saturday,180,0.506492254392641,-0.014846254392641
2013-12-14 13:00:00,500,0.491854,20.9,73,76,0.3,19.5,Summer,13,Saturday,180,0.517927888670884,-0.0260738886708844
2013-12-14 14:00:00,500,0.490552,20.8,73,62,0.6,18.3,Summer,14,Saturday,180,0.534935257950785,-0.044383257950785
2013-12-14 15:00:00,500,0.532262,20.1,76,67,0.5,20.1,Summer,15,Saturday,180,0.584410833115632,-0.0521488331156319
2013-12-14 16:00:00,500,0.581634,19.9,77,79,0,18.3,Summer,16,Saturday,180,0.637370558181057,-0.0557365581810569
2013-12-14 17:00:00,500,0.629652,20.4,76,65,0,18.6,Summer,17,Saturday,180,0.681072765257152,-0.0514207652571516
2013-12-14 18:00:00,500,0.583468,20.2,77,73,0,18,Summer,18,Saturday,180,0.685287586902693,-0.101819586902693
2013-12-14 19:00:00,500,0.578954,19.6,80,74,0,15.7,Summer,19,Saturday,180,0.668090636649677,-0.0891366366496774
2013-12-14 20:00:00,500,0.5867,19.3,82,62,0,8.7,Summer,20,Saturday,180,0.665283492960287,-0.078583492960287
2013-12-14 21:00:00,500,0.5263,19.3,82,41,0.2,6.1,Summer,21,Saturday,180,0.605423301143655,-0.0791233011436552
2013-12-14 22:00:00,500,0.453092,19.2,82,46,0.2,5,Summer,22,Saturday,180,0.519660862626958,-0.0665688626269581
2013-12-14 23:00:00,500,0.371248,18.8,84,37,0.1,4.3,Summer,23,Saturday,180,0.430356878141495,-0.0591088781414954
2013-12-15 00:00:00,500,0.332835995991984,18.5,86,58,0.1,4.1,Summer,0,Sunday,180,0.360799979440444,-0.0279639834484595
2013-12-15 01:00:00,499,0.309036072144288,18.4,87,91,0,3.4,Summer,1,Sunday,180,0.314073551389438,-0.00503747924514963
2013-12-15 02:00:00,499,0.269667334669339,18.4,87,82,0,2.7,Summer,2,Sunday,180,0.28999925205893,-0.0203319173895906
2013-12-15 03:00:00,499,0.255280561122245,18.4,87,82,0,3,Summer,3,Sunday,180,0.278323448799009,-0.0230428876767635
2013-12-15 04:00:00,499,0.257064128256513,18.5,86,84,0,3.3,Summer,4,Sunday,180,0.293894339403483,-0.0368302111469705
2013-12-15 05:00:00,499,0.289348697394789,18.1,90,80,0.4,2.2,Summer,5,Sunday,180,0.323804948422877,-0.0344562510280883
2013-12-15 06:00:00,499,0.355198396793587,18.4,90,80,0.3,1.4,Summer,6,Sunday,180,0.362404518404021,-0.00720612161043443
2013-12-15 07:00:00,499,0.370026052104209,18.9,87,48,0,1.4,Summer,7,Sunday,180,0.401770042040033,-0.0317439899358238
2013-12-15 08:00:00,499,0.46337875751503,19.6,84,34,0,2.2,Summer,8,Sunday,180,0.415970885216216,0.0474078722988141
2013-12-15 09:00:00,499,0.491563126252505,20.2,82,62,0.1,3.9,Summer,9,Sunday,180,0.434094837771135,0.0574682884813698
2013-12-15 10:00:00,499,0.475877755511022,21.3,77,53,0.1,5.4,Summer,10,Sunday,180,0.455296049278239,0.0205817062327833
2013-12-15 11:00:00,499,0.499675350701403,21.7,74,51,0,6.5,Summer,11,Sunday,180,0.482768167217282,0.0169071834841207
2013-12-15 12:00:00,499,0.502587174348697,21.8,72,46,0,7.6,Summer,12,Sunday,180,0.506492254392641,-0.00390508004394396
2013-12-15 13:00:00,499,0.541326653306613,21.9,71,38,0,10.9,Summer,13,Sunday,180,0.517927888670884,0.0233987646357285
2013-12-15 14:00:00,499,0.509683366733467,21.2,73,69,0.2,13,Summer,14,Sunday,180,0.534935257950785,-0.025251891217318
2013-12-15 15:00:00,499,0.550342685370741,21.4,71,74,0.1,15.5,Summer,15,Sunday,180,0.584410833115632,-0.0340681477448909
2013-12-15 16:00:00,499,0.594851703406813,21,72,78,0,17.1,Summer,16,Sunday,180,0.637370558181057,-0.0425188547742439
2013-12-15 17:00:00,499,0.680607214428857,21.3,69,84,0,15.9,Summer,17,Sunday,180,0.681072765257152,-0.000465550828294581
2013-12-15 18:00:00,499,0.664635270541083,21.1,68,54,0,14.5,Summer,18,Sunday,180,0.685287586902693,-0.0206523163616099
2013-12-15 19:00:00,499,0.649673346693387,20.7,70,45,0,13,Summer,19,Sunday,180,0.668090636649677,-0.0184172899562903
2013-12-15 20:00:00,499,0.617250501002005,20.4,72,76,0,9.7,Summer,20,Sunday,180,0.665283492960287,-0.048032991958282
2013-12-15 21:00:00,499,0.539663326653307,20,76,75,0,9.1,Summer,21,Sunday,180,0.605423301143655,-0.0657599744903482
2013-12-15 22:00:00,499,0.444394789579159,19.6,79,69,0.1,7.6,Summer,22,Sunday,180,0.519660862626958,-0.0752660730477991
2013-12-15 23:00:00,499,0.375354709418838,19.1,83,88,0.2,6.8,Summer,23,Sunday,180,0.430356878141495,-0.0550021687226575
2013-12-16 00:00:00,499,0.320066132264529,18.8,85,98,0.1,5.7,Summer,0,Monday,180,0.360799979440444,-0.0407338471759145
2013-12-16 01:00:00,499,0.278589178356713,18.5,87,98,0.3,5.2,Summer,1,Monday,180,0.314073551389438,-0.0354843730327247
2013-12-16 02:00:00,499,0.277392785571142,18.1,90,99,0.4,5.2,Summer,2,Monday,180,0.28999925205893,-0.0126064664877876
2013-12-16 03:00:00,499,0.258719438877755,18.1,90,100,0.2,5.7,Summer,3,Monday,180,0.278323448799009,-0.0196040099212536
2013-12-16 04:00:00,499,0.281264529058116,18.1,90,99,0.3,6.4,Summer,4,Monday,180,0.293894339403483,-0.0126298103453675
2013-12-16 05:00:00,499,0.325,18.3,89,98,0.1,6.8,Summer,5,Monday,180,0.323804948422877,0.00119505157712269
2013-12-16 06:00:00,499,0.37209619238477,18.6,87,89,0,6.8,Summer,6,Monday,180,0.362404518404021,0.00969167398074855
2013-12-16 07:00:00,499,0.41977755511022,19.6,83,84,0,8.4,Summer,7,Monday,180,0.401770042040033,0.0180075130701872
2013-12-16 08:00:00,499,0.408673346693387,20.3,80,72,0,9.2,Summer,8,Monday,180,0.415970885216216,-0.00729753852282888
2013-12-16 09:00:00,499,0.390839679358718,20.9,78,88,0.1,10.4,Summer,9,Monday,180,0.434094837771135,-0.0432551584124172
2013-12-16 10:00:00,499,0.400370741482966,21.4,76,87,0.2,11.5,Summer,10,Monday,180,0.455296049278239,-0.0549253077952728
2013-12-16 11:00:00,499,0.419362725450902,22,74,73,0,11.8,Summer,11,Monday,180,0.482768167217282,-0.0634054417663804
2013-12-16 12:00:00,499,0.441841683366733,21.8,73,69,0,12.6,Summer,12,Monday,180,0.506492254392641,-0.064650571025908
2013-12-16 13:00:00,499,0.436020040080161,22.2,71,55,0,14.4,Summer,13,Monday,180,0.517927888670884,-0.0819078485907235
2013-12-16 14:00:00,499,0.480386773547094,22,71,62,0,15,Summer,14,Monday,180,0.534935257950785,-0.054548484403691
2013-12-16 15:00:00,499,0.494889779559118,21.9,71,51,0,16,Summer,15,Monday,180,0.584410833115632,-0.0895210535565139
2013-12-16 16:00:00,499,0.56159118236473,21.4,71,47,0.1,17.5,Summer,16,Monday,180,0.637370558181057,-0.0757793758163269
2013-12-16 17:00:00,499,0.610637274549098,21.6,69,45,0,18.7,Summer,17,Monday,180,0.681072765257152,-0.0704354907080535
2013-12-16 18:00:00,499,0.634284569138276,20.9,70,29,0,16.3,Summer,18,Monday,180,0.685287586902693,-0.0510030177644168
2013-12-16 19:00:00,499,0.613162324649299,20.4,72,16,0,13.5,Summer,19,Monday,180,0.668090636649677,-0.0549283120003784
2013-12-16 20:00:00,499,0.62814629258517,19.9,74,13,0,11.6,Summer,20,Monday,180,0.665283492960287,-0.037137200375117
2013-12-16 21:00:00,499,0.536681362725451,19.5,75,17,0,9.5,Summer,21,Monday,180,0.605423301143655,-0.0687419384182042
2013-12-16 22:00:00,499,0.451102204408818,19.3,76,7,0,7.2,Summer,22,Monday,180,0.519660862626958,-0.0685586582181401
2013-12-16 23:00:00,499,0.399553106212425,19,77,6,0,5.2,Summer,23,Monday,180,0.430356878141495,-0.0308037719290704
2013-12-17 00:00:00,499,0.313170340681363,18.7,79,5,0,6.2,Summer,0,Tuesday,180,0.360799979440444,-0.0476296387590805
2013-12-17 01:00:00,499,0.27774749498998,18.4,80,4,0,6.5,Summer,1,Tuesday,180,0.314073551389438,-0.0363260563994576
2013-12-17 02:00:00,499,0.260677354709419,18.2,82,3,0,5.6,Summer,2,Tuesday,180,0.28999925205893,-0.0293218973495106
2013-12-17 03:00:00,499,0.260679358717435,17.9,84,9,0,4.4,Summer,3,Tuesday,180,0.278323448799009,-0.0176440900815736
2013-12-17 04:00:00,499,0.296617234468938,17.4,87,18,0,2.4,Summer,4,Tuesday,180,0.293894339403483,0.00272289506545453
2013-12-17 05:00:00,499,0.342150300601202,17.3,87,12,0,1.1,Summer,5,Tuesday,180,0.323804948422877,0.0183453521783247
2013-12-17 06:00:00,499,0.366004008016032,17.8,88,15,0,1.4,Summer,6,Tuesday,180,0.362404518404021,0.00359948961201056
2013-12-17 07:00:00,499,0.409312625250501,19.9,75,2,0,1.6,Summer,7,Tuesday,180,0.401770042040033,0.00754258321046813
2013-12-17 08:00:00,499,0.384795591182365,21.1,67,9,0,3.5,Summer,8,Tuesday,180,0.415970885216216,-0.0311752940338509
2013-12-17 09:00:00,499,0.381517034068136,22,62,19,0,7.3,Summer,9,Tuesday,180,0.434094837771135,-0.0525778037029992
2013-12-17 10:00:00,499,0.378785571142285,23,57,24,0,9.3,Summer,10,Tuesday,180,0.455296049278239,-0.0765104781359537
2013-12-17 11:00:00,499,0.400468937875751,23.8,54,0,0,10.7,Summer,11,Tuesday,180,0.482768167217282,-0.0822992293415313
2013-12-17 12:00:00,499,0.394064128256513,24.2,54,0,0,11.1,Summer,12,Tuesday,180,0.506492254392641,-0.112428126136128
2013-12-17 13:00:00,499,0.419501002004008,24.3,55,0,0,12.4,Summer,13,Tuesday,180,0.517927888670884,-0.0984268866668765
2013-12-17 14:00:00,499,0.454048096192385,24.1,57,5,0,15.2,Summer,14,Tuesday,180,0.534935257950785,-0.0808871617584
2013-12-17 15:00:00,499,0.531831663326654,23.6,59,8,0,17.9,Summer,15,Tuesday,180,0.584410833115632,-0.0525791697889779
2013-12-17 16:00:00,499,0.611827655310621,23.1,60,8,0,19.3,Summer,16,Tuesday,180,0.637370558181057,-0.0255429028704359
2013-12-17 17:00:00,499,0.638456913827655,22.5,63,10,0,19.3,Summer,17,Tuesday,180,0.681072765257152,-0.0426158514294965
2013-12-17 18:00:00,499,0.705222444889779,21.9,66,8,0,17.2,Summer,18,Tuesday,180,0.685287586902693,0.0199348579870862
2013-12-17 19:00:00,499,0.670665330661323,21.2,69,4,0,14.4,Summer,19,Tuesday,180,0.668090636649677,0.00257469401164556
2013-12-17 20:00:00,499,0.679400801603207,20.7,72,4,0,13.6,Summer,20,Tuesday,180,0.665283492960287,0.01411730864292
2013-12-17 21:00:00,499,0.615180360721443,20.4,74,1,0,11.8,Summer,21,Tuesday,180,0.605423301143655,0.00975705957778783
2013-12-17 22:00:00,499,0.504198396793587,20.1,76,3,0,9.8,Summer,22,Tuesday,180,0.519660862626958,-0.0154624658333711
2013-12-17 23:00:00,499,0.417040080160321,19.9,77,1,0,8.3,Summer,23,Tuesday,180,0.430356878141495,-0.0133167979811744
2013-12-18 00:00:00,499,0.340432865731463,19.6,78,0,0,6.3,Summer,0,Wednesday,180,0.360799979440444,-0.0203671137089805
2013-12-18 01:00:00,499,0.284432865731463,19.4,80,1,0,4.8,Summer,1,Wednesday,180,0.314073551389438,-0.0296406856579747
2013-12-18 02:00:00,499,0.26377755511022,19.1,81,0,0,5.6,Summer,2,Wednesday,180,0.28999925205893,-0.0262216969487096
2013-12-18 03:00:00,499,0.266008016032064,18.9,82,1,0,6.4,Summer,3,Wednesday,180,0.278323448799009,-0.0123154327669446
2013-12-18 04:00:00,499,0.300685370741483,18.7,84,0,0,5.4,Summer,4,Wednesday,180,0.293894339403483,0.00679103133799952
2013-12-18 05:00:00,499,0.358228456913828,18.4,86,0,0,4.1,Summer,5,Wednesday,180,0.323804948422877,0.0344235084909507
2013-12-18 06:00:00,499,0.421869739478958,19.3,83,0,0,2.1,Summer,6,Wednesday,180,0.362404518404021,0.0594652210749366
2013-12-18 07:00:00,499,0.412749498997996,21,72,4,0,5.3,Summer,7,Wednesday,180,0.401770042040033,0.0109794569579632
2013-12-18 08:00:00,499,0.383861723446894,21.9,67,18,0,6,Summer,8,Wednesday,180,0.415970885216216,-0.0321091617693219
2013-12-18 09:00:00,499,0.408164328657315,22.5,63,24,0,7.4,Summer,9,Wednesday,180,0.434094837771135,-0.0259305091138202
2013-12-18 10:00:00,499,0.390330661322646,23.2,59,6,0,9.6,Summer,10,Wednesday,180,0.455296049278239,-0.0649653879555928
2013-12-18 11:00:00,499,0.410408817635271,23.7,56,0,0,12,Summer,11,Wednesday,180,0.482768167217282,-0.0723593495820113
2013-12-18 12:00:00,499,0.425006012024048,24,55,0,0,14.2,Summer,12,Wednesday,180,0.506492254392641,-0.081486242368593
2013-12-18 13:00:00,499,0.451294589178357,24,54,1,0,14.6,Summer,13,Wednesday,180,0.517927888670884,-0.0666332994925274
2013-12-18 14:00:00,499,0.462659318637274,23.9,54,5,0,14.6,Summer,14,Wednesday,180,0.534935257950785,-0.072275939313511
2013-12-18 15:00:00,499,0.517645290581162,23.6,53,0,0,15,Summer,15,Wednesday,180,0.584410833115632,-0.0667655425344699
2013-12-18 16:00:00,499,0.596799599198396,23.1,54,2,0,15.9,Summer,16,Wednesday,180,0.637370558181057,-0.0405709589826609
2013-12-18 17:00:00,499,0.615056112224449,22.6,54,3,0,16.1,Summer,17,Wednesday,180,0.681072765257152,-0.0660166530327025
2013-12-18 18:00:00,499,0.624480961923848,21.8,56,6,0,15.2,Summer,18,Wednesday,180,0.685287586902693,-0.0608066249788448
2013-12-18 19:00:00,499,0.606555110220441,21,60,3,0,12.7,Summer,19,Wednesday,180,0.668090636649677,-0.0615355264292364
2013-12-18 20:00:00,499,0.622230460921844,20.4,63,2,0,8.9,Summer,20,Wednesday,180,0.665283492960287,-0.043053032038443
2013-12-18 21:00:00,499,0.540861723446894,19.9,66,2,0,7.7,Summer,21,Wednesday,180,0.605423301143655,-0.0645615776967612
2013-12-18 22:00:00,499,0.506895791583166,19.5,68,0,0,8.3,Summer,22,Wednesday,180,0.519660862626958,-0.0127650710437921
2013-12-18 23:00:00,499,0.397468937875751,19.2,70,4,0,7.9,Summer,23,Wednesday,180,0.430356878141495,-0.0328879402657444
2013-12-19 00:00:00,499,0.342352705410822,19,72,3,0,6.9,Summer,0,Thursday,180,0.360799979440444,-0.0184472740296215
2013-12-19 01:00:00,499,0.28227254509018,18.8,73,3,0,6.2,Summer,1,Thursday,180,0.314073551389438,-0.0318010062992576
2013-12-19 02:00:00,499,0.258356713426854,18.6,75,2,0,6,Summer,2,Thursday,180,0.28999925205893,-0.0316425386320756
2013-12-19 03:00:00,499,0.256949899799599,18.4,78,2,0,6.2,Summer,3,Thursday,180,0.278323448799009,-0.0213735489994096
2013-12-19 04:00:00,499,0.293046092184369,18.1,80,1,0,5.9,Summer,4,Thursday,180,0.293894339403483,-0.000848247219114473
2013-12-19 05:00:00,499,0.345535070140281,18.1,84,0,0,5.7,Summer,5,Thursday,180,0.323804948422877,0.0217301217174037
2013-12-19 06:00:00,499,0.347498997995992,18.8,82,5,0,6.3,Summer,6,Thursday,180,0.362404518404021,-0.0149055204080294
2013-12-19 07:00:00,499,0.402138276553106,20.2,75,7,0,8.6,Summer,7,Thursday,180,0.401770042040033,0.000368234513073162
2013-12-19 08:00:00,499,0.408903807615231,21.4,69,12,0,8.5,Summer,8,Thursday,180,0.415970885216216,-0.00706707760098491
2013-12-19 09:00:00,499,0.424995991983968,22.4,63,24,0,9.4,Summer,9,Thursday,180,0.434094837771135,-0.00909884578716719
2013-12-19 10:00:00,499,0.425008016032064,23.4,59,7,0,11.7,Summer,10,Thursday,180,0.455296049278239,-0.0302880332461747
2013-12-19 11:00:00,499,0.421210420841683,24.2,56,3,0,13,Summer,11,Thursday,180,0.482768167217282,-0.0615577463755994
2013-12-19 12:00:00,499,0.457819639278557,24.7,56,0,0,13.8,Summer,12,Thursday,180,0.506492254392641,-0.048672615114084
2013-12-19 13:00:00,499,0.521617234468938,25.1,55,0,0,15.2,Summer,13,Thursday,180,0.517927888670884,0.00368934579805358
2013-12-19 14:00:00,499,0.537254509018036,25.1,56,1,0,17.4,Summer,14,Thursday,180,0.534935257950785,0.00231925106725095
2013-12-19 15:00:00,499,0.575615230460922,24.8,58,1,0,18.8,Summer,15,Thursday,180,0.584410833115632,-0.00879560265470991
2013-12-19 16:00:00,499,0.668603206412826,24.4,61,2,0,19.1,Summer,16,Thursday,180,0.637370558181057,0.0312326482317691
2013-12-19 17:00:00,499,0.737492985971944,23.7,65,12,0,18.1,Summer,17,Thursday,180,0.681072765257152,0.0564202207147925
2013-12-19 18:00:00,499,0.759529058116232,22.8,71,32,0,17,Summer,18,Thursday,180,0.685287586902693,0.0742414712135391
2013-12-19 19:00:00,499,0.725040080160321,21.9,76,50,0,15.5,Summer,19,Thursday,180,0.668090636649677,0.0569494435106436
2013-12-19 20:00:00,499,0.732442885771543,21.3,79,79,0,12.5,Summer,20,Thursday,180,0.665283492960287,0.067159392811256
2013-12-19 21:00:00,499,0.672781563126252,21.1,80,28,0,9.9,Summer,21,Thursday,180,0.605423301143655,0.0673582619825969
2013-12-19 22:00:00,499,0.546362725450902,20.8,81,28,0,9.2,Summer,22,Thursday,180,0.519660862626958,0.0267018628239439
2013-12-19 23:00:00,499,0.440609218436874,20.5,82,27,0,9.5,Summer,23,Thursday,180,0.430356878141495,0.0102523402953786
2013-12-20 00:00:00,499,0.392985971943888,20.3,82,52,0,9.3,Summer,0,Friday,180,0.360799979440444,0.0321859925034445
2013-12-20 01:00:00,499,0.350468937875751,20.1,83,81,0,6.9,Summer,1,Friday,180,0.314073551389438,0.0363953864863134
2013-12-20 02:00:00,499,0.303412825651303,19.9,84,93,0,5.4,Summer,2,Friday,180,0.28999925205893,0.0134135735923734
2013-12-20 03:00:00,499,0.279182364729459,19.7,85,97,0,4.3,Summer,3,Friday,180,0.278323448799009,0.000858915930450455
2013-12-20 04:00:00,499,0.300234468937876,19.5,86,96,0,4.2,Summer,4,Friday,180,0.293894339403483,0.0063401295343925
2013-12-20 05:00:00,499,0.337751503006012,19.3,88,99,0,4.7,Summer,5,Friday,180,0.323804948422877,0.0139465545831347
2013-12-20 06:00:00,499,0.381040080160321,19.8,86,99,0,4.7,Summer,6,Friday,180,0.362404518404021,0.0186355617562995
2013-12-20 07:00:00,499,0.416372745490982,21.1,79,93,0,4.9,Summer,7,Friday,180,0.401770042040033,0.0146027034509492
2013-12-20 08:00:00,499,0.447915831663327,23.2,70,34,0,4.3,Summer,8,Friday,180,0.415970885216216,0.0319449464471111
2013-12-20 09:00:00,499,0.486180360721443,25.5,61,1,0,5.9,Summer,9,Friday,180,0.434094837771135,0.0520855229503078
2013-12-20 10:00:00,499,0.540793587174349,27.7,53,7,0,5.9,Summer,10,Friday,180,0.455296049278239,0.0854975378961103
2013-12-20 11:00:00,499,0.639142284569139,29.8,47,1,0,4.7,Summer,11,Friday,180,0.482768167217282,0.156374117351857
2013-12-20 12:00:00,499,0.746392785571143,31,43,5,0,2.2,Summer,12,Friday,180,0.506492254392641,0.239900531178502
2013-12-20 13:00:00,499,0.774811623246493,31.4,41,19,0,1.5,Summer,13,Friday,180,0.517927888670884,0.256883734575609
2013-12-20 14:00:00,499,0.887895791583167,31.2,41,19,0,3.8,Summer,14,Friday,180,0.534935257950785,0.352960533632382
2013-12-20 15:00:00,499,0.982392785571142,30.7,42,13,0,7.9,Summer,15,Friday,180,0.584410833115632,0.39798195245551
2013-12-20 16:00:00,499,1.04710420841683,30.3,44,22,0,10.4,Summer,16,Friday,180,0.637370558181057,0.409733650235773
2013-12-20 17:00:00,499,1.08589178356713,30.4,42,35,0,8.6,Summer,17,Friday,180,0.681072765257152,0.404819018309978
2013-12-20 18:00:00,499,1.12640681362725,29.3,47,52,0,7.9,Summer,18,Friday,180,0.685287586902693,0.441119226724557
2013-12-20 19:00:00,499,1.10024849699399,27.4,54,50,0,11.5,Summer,19,Friday,180,0.668090636649677,0.432157860344313
2013-12-20 20:00:00,499,1.0977374749499,26.3,58,10,0,11.9,Summer,20,Friday,180,0.665283492960287,0.432453981989613
2013-12-20 21:00:00,499,0.926973947895791,25.9,59,4,0,12.1,Summer,21,Friday,180,0.605423301143655,0.321550646752136
2013-12-20 22:00:00,499,0.844128256513026,25.5,60,5,0,11.6,Summer,22,Friday,180,0.519660862626958,0.324467393886068
2013-12-20 23:00:00,499,0.730396793587175,25.2,59,4,0,10.7,Summer,23,Friday,180,0.430356878141495,0.30003991544568
2013-12-21 00:00:00,499,0.574924324649299,24.8,60,2,0,9.4,Summer,0,Saturday,180,0.360799979440444,0.214124345208855
2013-12-21 01:00:00,500,0.489836,24,64,7,0,7.9,Summer,1,Saturday,180,0.314073551389438,0.175762448610562
2013-12-21 02:00:00,500,0.436696937875752,23.4,65,37,0,8.8,Summer,2,Saturday,180,0.28999925205893,0.146697685816822
2013-12-21 03:00:00,499,0.409667334669338,21.6,85,17,0,21.6,Summer,3,Saturday,180,0.278323448799009,0.131343885870329
2013-12-21 04:00:00,499,0.386274549098196,21.1,86,19,0,19.5,Summer,4,Saturday,180,0.293894339403483,0.0923802096947125
2013-12-21 05:00:00,499,0.403507014028056,21,86,41,0,16.9,Summer,5,Saturday,180,0.323804948422877,0.0797020656051787
2013-12-21 06:00:00,499,0.402909819639279,21.1,83,10,0,16.6,Summer,6,Saturday,180,0.362404518404021,0.0405053012352576
2013-12-21 07:00:00,499,0.453643286573146,21.6,79,3,0,17.8,Summer,7,Saturday,180,0.401770042040033,0.0518732445331131
2013-12-21 08:00:00,499,0.495098196392786,22.3,75,14,0,15.9,Summer,8,Saturday,180,0.415970885216216,0.0791273111765701
2013-12-21 09:00:00,499,0.563507014028056,23.2,70,15,0,16.3,Summer,9,Saturday,180,0.434094837771135,0.129412176256921
2013-12-21 10:00:00,499,0.580306613226453,24.1,66,4,0,17,Summer,10,Saturday,180,0.455296049278239,0.125010563948214
2013-12-21 11:00:00,499,0.648871743486974,24.4,64,1,0,18.7,Summer,11,Saturday,180,0.482768167217282,0.166103576269692
2013-12-21 12:00:00,499,0.727334669338678,24.4,65,3,0,19.7,Summer,12,Saturday,180,0.506492254392641,0.220842414946037
2013-12-21 13:00:00,499,0.749977955911824,24.3,65,13,0,21.7,Summer,13,Saturday,180,0.517927888670884,0.23205006724094
2013-12-21 14:00:00,499,0.782398797595191,24,67,57,0,22.3,Summer,14,Saturday,180,0.534935257950785,0.247463539644406
2013-12-21 15:00:00,499,0.761769539078156,23.4,71,49,0,22.1,Summer,15,Saturday,180,0.584410833115632,0.177358705962524
2013-12-21 16:00:00,499,0.791647294589178,22.9,73,22,0,19.7,Summer,16,Saturday,180,0.637370558181057,0.154276736408121
